# Title: Precious Metals in SDSS Quasar Spectra I: Tracking the Evolution 
#        of Strong, 1.5 < z < 4.5 C IV Absorbers with Thousands of Systems  
# Authors: Cooksey K.L., Kao M.M., Simcoe R.A., O'Meara J.M., Prochaska J.X. 
# Table: Sightline Summary
# ================================================================================
# Byte-by-byte Description of file: apj453982t2_mrt.txt
# --------------------------------------------------------------------------------
#    Bytes Format Units  Label    Explanations
# --------------------------------------------------------------------------------
#   1- 14 A14    ---    QSO      Adopted QSO identifier (1)
#  16- 17 I2     h      RAh      Hour of Right Ascension (J2000) (2)
#  19- 20 I2     min    RAm      Minute of Right Ascension (J2000) (2)
#  22- 26 F5.2   s      RAs      Second of Right Ascension (J2000) (2)
#      28 A1     ---    DE-      Sign of the Declination (J2000) (2)
#  29- 30 I2     deg    DEd      Degree of Declination (J2000) (2)
#  32- 33 I2     arcmin DEm      Arcminute of Declination (J2000) (2)
#  35- 38 F4.1   arcsec DEs      Arcsecond of Declination (J2000) (2)
#  40- 45 F6.4   ---    zQSO     QSO redshift (2)
#  47- 51 F5.2   pix-1  <S/N>    Median signal-to-noise (3)
#  53- 54 I2     ---    fBAL     Binary BAL flag (4) 
#  56- 59 F4.2   ---    DelXmax  Maximum co-moving pathlength available (5) 
#  61- 62 I2     ---    Num      Number of candidate C IV doublets
#  64- 64 I1     ---    NumCIV   Number of confirmed C IV doublets
#  66- 70 F5.3   ---    delXCIV  ? Pathlength blocked by NumCIV doublets (5)
# --------------------------------------------------------------------------------
# Note (1): From the spectroscopic modified Julian date, plate, and fiber number.
# Note (2): From the DR7 QSO catalog (Schneider et al. 2010).
# Note (3): In the region searched for CIV.
# Note (4): Indicates which sightlines were considered BALs by at least one 
#           author (4) and which were confirmed by the authors as BALs to 
#          exclude (8).
# Note (5): In the sightline.
# --------------------------------------------------------------------------------
53148-1699-327 13 26 36.21 +12 53 46.2 2.1353  6.81  0 0.80  2 1 0.046 
53467-2110-222 13 26 37.32 +30 55 17.5 1.8451  6.55  0 1.40  0 0       
52377-0910-272 13 26 38.15 -02 28 00.4 1.8834  4.69  0 2.46  3 2 0.094 
53795-2244-041 13 26 39.88 +25 19 48.4 3.4760 11.73  0 2.47  0 0       
54484-2605-597 13 26 41.25 +17 08 42.1 1.8135  7.86  0 1.56  0 0       
53759-1774-497 13 26 41.89 +14 42 29.1 1.7151  4.64  0 0.75  1 1 0.047 
52759-1320-156 13 26 42.82 +56 07 31.5 2.5669  4.84  0 0.91  0 0       
54484-2605-004 13 26 44.79 +15 54 51.3 3.8182  7.49  0 0.64  2 0       
53475-1977-004 13 26 49.16 +38 11 52.2 3.4288 11.95  0 1.57  0 0       
52759-1320-501 13 26 49.73 +56 44 06.6 1.7524  7.43  0 1.37  1 1 0.056 
52764-1321-358 13 26 50.71 +56 10 20.1 1.8627 13.92  0 1.49  0 0       
52375-0852-143 13 26 52.05 +04 14 51.1 1.7199  4.43  0 1.14  0 0       
54508-2652-584 13 26 54.16 +22 11 35.2 2.1266 14.05  0 1.40  0 0       
52759-1320-160 13 26 55.26 +56 38 47.6 2.0092  4.80  0 1.30  1 1 0.095 
53112-1462-028 13 26 57.45 +40 50 18.9 1.7288  6.23  0 2.63  5 2 0.075 
53475-1977-110 13 26 57.72 +38 46 03.4 3.8064 14.77  0 1.62  0 0       
54506-2619-574 13 26 59.11 +20 04 13.2 2.1912 10.80  0 1.75  1 0       
52724-1041-495 13 26 59.23 +54 13 49.7 3.1424 12.29  0 1.80  1 0       
53112-1462-033 13 26 59.38 +41 15 42.8 1.9219 13.87  0 0.88  1 0       
53089-1376-616 13 27 00.15 +44 33 56.2 2.9897  8.49  0 3.14  2 1 0.049 
54524-2664-590 13 27 00.20 +24 50 09.2 2.4947  9.13  0 1.98  3 1 0.046 
52342-0527-416 13 27 03.21 +03 13 11.2 2.8272  6.83  0 1.70  3 1 0.038 
53534-2112-562 13 27 03.26 +34 13 21.7 2.5581  7.70  0 1.56  2 1 0.050 
53146-1698-591 13 27 04.93 +12 09 15.2 1.8212  4.88  0 1.13  0 0       
53475-1977-017 13 27 06.22 +38 15 39.8 3.0372 10.52  0 2.82  1 1 0.060 
52759-1320-143 13 27 06.57 +56 12 17.4 1.9375  8.06  0 1.37  0 0       
53534-2112-042 13 27 07.05 +31 38 38.6 2.8102  6.51  0 2.60  1 0       
52342-0527-478 13 27 08.44 +02 20 01.6 2.5518  4.88  0 2.11  3 1 0.040 
53762-1993-301 13 27 09.19 +34 19 57.5 1.9524  7.90  0 1.50  2 0       
53759-1774-525 13 27 13.13 +14 56 08.0 1.7759  4.70  0 1.29  0 0       
53759-1774-510 13 27 14.58 +14 20 41.2 2.3354  4.18  0 1.12  0 0       
52764-1321-312 13 27 15.90 +55 31 48.8 2.2320  4.76  0 2.09  2 0       
53759-1774-079 13 27 19.95 +14 03 05.7 2.8551  5.10  0 1.32  2 0       
53089-1376-032 13 27 20.98 +43 26 27.9 2.0844  9.97  0 1.27  0 0       
53063-1463-408 13 27 21.93 +47 08 55.5 1.9966  8.18  0 1.48  1 0       
53467-2110-289 13 27 25.57 +29 45 30.3 3.1309 13.03  0 1.38  0 0       
52377-0910-203 13 27 25.88 -03 31 25.4 2.2148  6.01  0 1.51  1 1 0.040 
51988-0496-573 13 27 27.01 +67 15 20.0 2.1415  8.05  0 2.42  0 0       
53884-1800-458 13 27 27.87 +09 42 48.8 2.1118  4.91  0 1.39  0 0       
53091-1464-314 13 27 28.33 +40 41 25.6 1.8365  4.43  0 0.84  0 0       
53473-1978-356 13 27 29.67 +28 57 30.7 2.0337  5.66  0 0.81  0 0       
52759-1282-070 13 27 29.74 +48 45 00.9 3.1404  4.24  0 2.23  4 1 0.036 
54230-2641-303 13 27 30.20 +18 26 21.5 2.3088 16.81  0 1.64  1 1 0.048 
53534-2112-586 13 27 30.56 +33 07 58.0 2.0473  7.73  0 1.36  3 2 0.114 
52764-1321-301 13 27 33.73 +55 42 50.1 1.9363 14.11  0 3.25  0 0       
54506-2619-601 13 27 34.85 +20 22 35.8 1.9670  8.45  0 2.58  0 0       
52056-0603-458 13 27 35.12 +65 03 28.3 1.9683 12.37  0 1.44  0 0       
54232-2665-355 13 27 35.13 +24 05 38.0 2.0987  4.35  0 1.41  2 2 0.086 
53884-1800-475 13 27 35.26 +09 54 11.0 3.9624  5.35  0 2.47  1 1 0.052 
53759-1774-538 13 27 36.15 +15 24 50.7 2.5693  6.95  0 1.38  0 0       
52411-0959-532 13 27 36.60 +59 39 26.0 2.0010  5.45  0 3.16  0 0       
52375-0852-126 13 27 37.45 +03 49 27.8 1.8410  5.46  0 1.56  0 0       
54506-2619-595 13 27 38.33 +19 18 45.2 3.2651 11.20  0 0.89  0 0       
54230-2653-384 13 27 41.70 +22 19 26.5 3.4100  8.51  0 1.47  0 0       
52339-0785-189 13 27 43.26 +60 37 09.2 1.7100 15.05  0 2.41  0 0       
53759-1774-521 13 27 44.74 +14 54 12.4 1.9470  6.08  0 1.43  2 1 0.047 
54154-2606-375 13 27 47.28 +17 53 40.7 1.9549  4.39  0 3.25  0 0       
53473-1978-224 13 27 47.47 +28 42 59.9 1.9317  5.34  0 1.43  5 4 0.186 
52724-1041-096 13 27 49.18 +52 50 31.1 1.7303  6.41  0 0.83  0 0       
53089-1376-598 13 27 50.41 +44 05 26.2 2.0213  8.02  0 0.86  4 4 0.154 
51959-0297-520 13 27 50.44 +00 11 56.8 2.5310  4.39  0 0.92  4 3 0.114 
51959-0297-155 13 27 50.93 -00 03 40.1 1.7940 14.14  0 1.38  0 0       
53884-1800-546 13 27 52.04 +10 36 27.2 1.8952 13.70  0 1.58  0 0       
52375-0852-091 13 27 52.60 +03 59 16.1 1.7473  8.11  0 1.70  0 0       
53534-2112-602 13 27 53.04 +33 40 00.0 3.5164 15.97  0 1.68  0 0       
51988-0496-087 13 27 56.38 +65 58 26.1 2.1623  7.31  0 3.05  1 1 0.039 
54232-2665-354 13 27 57.81 +24 04 21.7 4.5231 10.19  0 1.16  2 1 0.066 
54115-2102-127 13 27 58.58 +35 50 43.4 2.3316  8.32  0 1.50  4 2 0.085 
52426-0911-308 13 27 58.83 -02 30 25.4 2.3440  8.29  0 2.08  3 2 0.075 
52342-0527-233 13 27 59.02 +01 44 43.2 1.9657  5.82  0 1.45  0 0       
52759-1320-619 13 28 01.23 +57 31 12.9 2.0555  5.14  0 0.72  1 1 0.061 
54524-2664-621 13 28 03.14 +24 18 54.0 1.7156 13.05  0 2.51  2 2 0.072 
54506-2619-007 13 28 04.66 +18 04 36.2 2.2658 10.50  0 1.36  1 1 0.042 
53759-1774-550 13 28 05.43 +14 47 15.8 2.3534  9.31  0 1.42  4 3 0.176 
54154-2606-430 13 28 06.70 +17 02 09.2 2.3349  8.98  0 0.78  4 3 0.192 
53762-1993-367 13 28 07.10 +35 35 15.9 2.0357  4.63  0 3.95  0 0       
53884-1800-148 13 28 07.92 +08 53 27.0 2.0145  6.37  0 0.83  1 1 0.056 
52724-1041-460 13 28 09.59 +54 54 52.7 2.0958  9.75  0 1.33  1 1 0.035 
54115-2102-139 13 28 10.98 +36 36 48.5 1.9519 13.42  0 1.44  1 0       
51959-0297-573 13 28 12.09 +00 56 43.2 2.0237  9.68  0 0.81  3 2 0.087 
53475-1977-593 13 28 12.31 +39 07 02.5 2.1489  6.62  0 0.83  4 4 0.157 
54232-2665-313 13 28 12.47 +23 27 44.8 3.6351  5.79  0 1.31  0 0       
53556-1799-054 13 28 16.47 +06 19 06.4 1.8171  5.14  0 0.98  3 0       
52342-0527-183 13 28 17.68 +01 41 02.6 1.8190  4.71  0 0.69  0 0       
53467-2110-204 13 28 20.18 +30 12 45.0 3.3647  5.22  0 1.39  1 1 0.092 
52411-0959-525 13 28 25.88 +60 06 05.5 1.9412  5.43  0 0.78  3 3 0.120 
54506-2619-002 13 28 30.89 +18 28 54.4 3.6153  5.44  0 0.67  1 0       
52792-1344-321 13 28 33.21 +44 27 21.0 2.4402  7.17  0 2.19  2 2 0.088 
52375-0852-503 13 28 33.99 +05 15 46.4 2.4228  9.11  0 1.31  0 0       
53473-1978-208 13 28 37.10 +27 56 11.2 3.6885  4.50  0 3.37  2 0       
53089-1376-593 13 28 39.57 +43 59 53.0 3.0455 42.27  0 2.32  0 0       
53433-1668-207 13 28 41.32 +50 01 39.6 1.8850  8.60  0 0.87  0 0       
54524-2664-631 13 28 43.45 +24 44 36.9 1.9600  5.06  0 1.32  0 0       
54508-2652-638 13 28 43.47 +22 10 50.4 2.2833  9.69  0 1.68  3 2 0.100 
52377-0910-170 13 28 44.32 -02 24 09.2 3.6396  5.15  0 2.46  0 0       
53433-1668-223 13 28 45.00 +51 02 25.8 3.4094 12.27  0 0.65  1 0       
53148-1699-231 13 28 46.06 +11 40 07.3 3.6970  9.10  0 1.63  4 1 0.067 
52056-0603-459 13 28 46.24 +64 57 03.0 1.7593  5.20  0 2.81  0 0       
54115-2102-086 13 28 49.91 +35 47 36.9 2.0217  8.59  0 1.37  1 1 0.045 
53762-1993-283 13 28 50.16 +33 47 24.4 2.0164  5.89  0 0.72  0 0       
54232-2665-296 13 28 50.67 +23 09 50.3 3.2669 14.82  0 1.55  3 1 0.066 
53063-1463-446 13 28 52.11 +47 22 18.3 1.9314  7.59  0 2.66  1 1 0.034 
53467-2110-456 13 28 56.20 +31 48 14.6 1.9147  4.42  0 2.16  1 1 0.061 
54154-2606-411 13 28 56.42 +17 31 55.8 1.9071  7.32  0 1.55  0 0       
53534-2112-019 13 29 01.29 +32 02 37.8 2.1627  7.89  0 0.87  2 1 0.042 
53148-1699-252 13 29 01.41 +10 53 04.9 1.9333  4.21  0 0.67  0 0       
53475-1977-025 13 29 02.67 +38 26 36.3 1.7729  8.36  0 1.53  2 2 0.082 
53112-1462-026 13 29 02.99 +40 58 50.2 3.8722 11.85  0 1.98  1 0       
53433-1668-431 13 29 03.00 +51 36 52.1 1.7652 13.70  0 1.67  1 1 0.064 
54230-2653-368 13 29 04.56 +22 39 36.3 2.0631  6.38  0 1.54  7 4 0.205 
52411-0959-529 13 29 05.55 +60 04 45.2 3.6762  9.58  0 1.53  1 1 0.032 
53884-1800-488 13 29 05.64 +10 05 10.0 1.7007 25.00  0 0.71  1 0       
53884-1800-499 13 29 09.15 +09 45 17.2 1.9327  5.25  0 1.30  0 0       
52764-1321-263 13 29 14.15 +55 37 40.2 3.1718  6.18  0 1.44  2 0       
53091-1464-384 13 29 14.32 +41 07 27.9 3.8907 28.52  0 2.34  2 1 0.063 
54115-2102-094 13 29 17.27 +36 33 03.5 1.7796  8.69  0 1.30  0 0       
52724-1041-114 13 29 17.45 +53 28 53.2 1.7024  6.57  0 1.57  1 1 0.066 
53063-1463-499 13 29 19.14 +46 30 36.4 2.2369  6.91  0 2.06  0 0       
53762-1993-298 13 29 22.26 +33 59 07.2 2.5063 17.76  0 1.52  1 1 0.104 
53467-2110-471 13 29 24.28 +31 18 22.1 2.1536 11.68  0 1.61  2 2 0.125 
54232-2665-337 13 29 25.12 +24 45 43.8 2.9554  7.11  0 1.01  0 0       
53884-1800-083 13 29 26.30 +09 21 22.0 2.0843  7.01  0 1.35  1 1 0.041 
52342-0527-175 13 29 27.55 +02 01 23.8 2.0708  4.59  0 2.87  0 0       
53433-1668-401 13 29 30.65 +52 11 14.2 3.1006  9.40  0 0.62  3 2 0.098 
54232-2665-328 13 29 31.89 +25 01 03.5 1.7761 13.09  0 1.62  0 0       
53433-1668-465 13 29 35.86 +51 31 14.8 1.7136 20.74  0 1.65  0 0       
53091-1464-273 13 29 38.94 +40 17 08.5 3.7162 11.58  0 1.51  0 0       
54208-2245-377 13 29 39.71 +27 27 48.9 3.3504  8.84  0 1.36  1 1 0.041 
54208-2245-301 13 29 41.26 +25 43 50.2 1.7134  5.08  0 1.23  0 0       
54230-2641-326 13 29 42.66 +20 10 28.0 2.0420  8.02  0 1.31  3 1 0.032 
51955-0298-348 13 29 44.35 +00 40 04.6 2.2990 24.23  0 2.80  2 1 0.058 
53473-1978-186 13 29 45.03 +28 39 02.5 2.9235  5.66  0 3.03  1 0       
51988-0496-614 13 29 48.68 +67 25 52.7 1.7773 12.31  0 1.39  0 0       
53468-2109-315 13 29 48.73 +32 41 24.4 2.1647  7.71  0 0.86  4 3 0.120 
53091-1464-229 13 29 54.84 +40 24 44.5 1.8433  5.16  0 2.78  0 0       
52056-0603-083 13 29 55.68 +62 40 55.9 2.3210  6.27  0 1.30  0 0       
54506-2619-632 13 29 55.69 +19 19 19.9 1.8824 13.93  0 2.39  2 2 0.071 
53433-1668-464 13 29 56.20 +51 40 57.2 1.7252  5.50  0 1.30  1 1 0.045 
52056-0603-536 13 30 00.94 +65 19 47.9 3.2738  6.60  0 0.71  5 4 0.149 
53091-1464-224 13 30 01.05 +40 39 33.0 1.7581  5.75  0 2.15  0 0       
53148-1699-125 13 30 03.14 +10 50 00.6 2.0380  4.19  0 0.83  3 2 0.108 
53467-2110-161 13 30 04.45 +30 33 28.1 2.0735  7.47  0 1.41  1 1 0.044 
53847-1775-335 13 30 08.08 +14 53 57.0 3.0287  6.08  0 2.32  4 3 0.115 
53759-1774-587 13 30 09.59 +14 48 40.0 3.2379  7.74  0 1.39  3 2 0.073 
54154-2606-459 13 30 10.85 +17 55 21.9 1.8064  5.91  0 0.75  1 1 0.066 
52339-0785-164 13 30 11.33 +60 31 41.9 1.9631  4.79  0 1.18  1 1 0.066 
52327-0784-632 13 30 11.56 +61 55 05.5 2.0101  6.07  0 1.39  0 0       
52425-0960-286 13 30 13.51 +57 43 47.3 2.2539 15.43  0 1.85  2 2 0.068 
52374-0853-352 13 30 13.53 +05 02 11.1 1.8703  4.45  0 3.01  0 0       
53762-1993-438 13 30 14.11 +34 46 21.4 1.8699 11.10  0 1.19  1 1 0.033 
52374-0853-351 13 30 17.54 +04 46 46.4 2.1616  7.65  0 1.54  0 0       
51959-0297-014 13 30 18.01 -01 02 38.6 2.1267 12.18  0 2.36  0 0       
53433-1668-124 13 30 18.56 +49 52 24.7 2.3284  8.49  0 1.30  1 1 0.065 
54208-2245-394 13 30 19.14 +26 13 37.7 3.2442  7.89  0 1.70  3 2 0.075 
53473-1978-189 13 30 22.76 +28 13 33.1 3.3196  8.54  0 1.46  0 0       
54232-2665-216 13 30 24.24 +23 03 43.1 1.7018  4.36  0 1.08  0 0       
54230-2641-264 13 30 24.55 +18 26 45.1 1.8887  7.03  0 1.21  0 0       
53762-1993-182 13 30 25.27 +34 36 10.0 1.9777 10.40  0 1.42  1 1 0.030 
52792-1344-270 13 30 26.40 +43 03 59.5 2.2683  5.86  0 1.02  1 1 0.063 
53473-1978-139 13 30 27.05 +28 01 34.5 3.7644  8.83  0 1.63  1 0       
52724-1041-553 13 30 27.56 +54 12 38.0 3.2352  7.69  0 1.72  2 1 0.090 
53556-1799-637 13 30 28.13 +07 07 17.6 3.1369  8.44  0 2.35  3 1 0.048 
53063-1463-147 13 30 28.17 +46 18 17.9 2.0287  7.53  0 1.30  1 1 0.058 
52375-0852-573 13 30 28.66 +05 35 29.4 1.7968  6.29  0 1.18  0 0       
53433-1668-127 13 30 29.38 +49 54 27.4 2.8650  6.59  0 2.89  0 0       
54156-1801-288 13 30 29.84 +06 23 48.9 1.9313  4.31  0 2.07  2 1 0.048 
52762-1283-329 13 30 30.25 +49 27 18.6 3.8587  5.11  0 2.51  2 1 0.033 
52342-0527-561 13 30 30.76 +03 28 35.1 1.8724 11.89  0 1.38  2 2 0.103 
53433-1668-461 13 30 31.21 +51 50 36.3 3.1709  7.30  0 1.22  0 0       
53091-1464-334 13 30 32.08 +41 38 20.0 1.9431  8.51  0 1.62  0 0       
52377-0910-150 13 30 33.54 -02 46 14.0 1.8514 13.72  0 1.05  0 0       
53556-1799-025 13 30 34.26 +06 26 39.9 1.8102  6.08  0 0.63  0 0       
53762-1993-407 13 30 35.17 +35 42 19.5 2.9926 11.05  0 1.12  0 0       
51955-0298-298 13 30 37.05 -00 45 29.4 2.1081  7.82  0 2.92  4 1 0.043 
54230-2653-203 13 30 37.12 +20 16 53.0 1.8316  7.38  0 2.65  0 0       
54115-2102-054 13 30 40.39 +35 55 25.9 3.7583  9.33  4 1.67  8 6 0.286 
52377-0910-526 13 30 42.51 -01 19 27.4 3.4435  4.59  0 1.28  0 0       
54156-1801-322 13 30 43.13 +08 06 03.9 2.0931  6.27  0 2.50  0 0       
52375-0852-071 13 30 44.99 +04 44 30.6 2.9520  5.36  0 1.42  0 0       
52339-0785-419 13 30 45.19 +62 34 12.5 3.5176 33.11  0 1.53  0 0       
54230-2653-421 13 30 45.99 +22 09 15.8 1.9444  5.58  0 0.66  0 0       
52339-0785-245 13 30 46.73 +60 17 07.9 1.8883  5.16  0 1.52  0 0       
52342-0527-120 13 30 48.44 +02 07 51.0 2.1560  4.76  0 2.91  0 0       
52375-0852-010 13 30 48.68 +03 40 32.1 2.8226 10.06  0 1.62  5 2 0.091 
53063-1463-509 13 30 50.47 +46 52 04.2 2.9336  7.51  0 1.11  0 0       
52724-1041-046 13 30 52.96 +52 55 13.5 2.5196  7.19  0 0.66  5 3 0.118 
53063-1463-502 13 30 53.02 +46 50 31.2 1.8397  9.68  0 0.85  2 1 0.044 
54230-2641-376 13 30 54.68 +19 49 39.6 1.9160  4.27  0 1.37  0 0       
52377-0910-060 13 30 55.02 -03 05 35.1 2.9665 12.00  0 0.61  2 1 0.030 
53884-1800-625 13 30 56.19 +10 40 13.3 3.3659 15.77  0 2.80  0 0       
52022-0528-354 13 30 56.31 +02 42 43.2 2.1676  5.67  0 0.67  3 1 0.046 
54230-2653-433 13 30 58.62 +22 01 54.1 3.8974  5.35  0 0.87  0 0       
53063-1463-506 13 30 58.73 +46 46 58.6 1.8918  7.34  0 2.51  3 2 0.108 
53847-1775-290 13 30 59.12 +13 28 55.6 3.1433  4.33  0 2.46  2 1 0.029 
52792-1344-364 13 30 59.35 +44 32 11.1 1.8141  6.15  0 2.10  1 0       
54230-2653-219 13 31 02.73 +20 46 24.9 3.7864 11.82  0 1.41  0 0       
54230-2653-435 13 31 03.86 +21 39 42.2 2.9026  7.61  0 1.09  0 0       
54115-2102-069 13 31 04.02 +36 40 16.7 3.1883  5.91  0 1.38  2 0       
52762-1283-370 13 31 09.87 +49 40 50.5 2.2822  6.25  0 2.44  4 2 0.103 
53473-1978-196 13 31 10.22 +28 16 16.9 2.6634  4.86  0 0.83  0 0       
52339-0785-479 13 31 10.87 +61 43 38.3 3.7880  5.74  0 1.47  1 0       
52377-0910-560 13 31 11.27 -02 06 12.2 2.0264  5.10  0 2.62  1 1 0.040 
53762-1993-419 13 31 14.25 +35 20 51.4 2.4160  6.14  0 2.63  0 0       
53467-2110-526 13 31 14.35 +32 09 12.4 1.8310 11.10  0 1.37  2 1 0.046 
52759-1320-608 13 31 14.35 +57 25 02.9 1.7782  9.33  0 2.66  2 2 0.062 
54232-2665-433 13 31 14.52 +24 16 50.4 2.2646  5.27  0 1.34  2 2 0.086 
52377-0910-116 13 31 15.56 -02 34 07.6 2.4211  4.28  0 2.41  1 1 0.039 
52375-0852-581 13 31 15.92 +05 21 19.8 1.7787  5.91  0 1.30  0 0       
53433-1668-175 13 31 17.96 +51 04 25.2 3.2100 13.83  0 1.31  0 0       
53148-1699-094 13 31 18.02 +11 15 14.6 1.8155  5.76  0 1.14  1 0       
52375-0852-036 13 31 19.71 +04 07 56.9 3.7603  7.51  0 1.28  0 0       
53472-2005-291 13 31 20.80 +38 18 29.2 2.2508  4.87  0 2.09  3 1 0.027 
52342-0527-608 13 31 20.87 +03 06 43.4 1.7178 12.99  0 1.35  0 0       
53091-1464-381 13 31 22.93 +41 08 59.5 2.4757  4.36  0 0.76  0 0       
51988-0496-597 13 31 24.73 +66 58 12.5 2.6727  4.14  0 0.86  1 1 0.037 
53473-1978-177 13 31 25.63 +28 36 41.2 3.4152  6.19  0 0.83  0 0       
51955-0298-377 13 31 25.93 +00 44 14.0 2.0212  8.26  0 2.27  2 0       
53468-2109-263 13 31 27.36 +32 28 24.5 1.7756  7.84  0 1.77  0 0       
53063-1463-100 13 31 28.93 +45 28 12.9 1.7532  5.33  0 1.24  0 0       
53091-1464-393 13 31 29.89 +41 05 08.9 2.1328 24.32  0 0.95  2 1 0.032 
52762-1283-222 13 31 32.91 +47 55 14.3 2.3700 12.03  0 2.67  0 0       
54154-2606-147 13 31 33.11 +16 39 05.3 2.0221  8.36  0 1.55  1 1 0.030 
54208-2245-417 13 31 37.25 +27 04 36.4 3.1329  4.11  0 0.90  0 0       
52375-0852-603 13 31 38.69 +05 24 34.4 1.9508  4.76  0 2.29  0 0       
52764-1321-273 13 31 39.48 +55 53 49.1 1.8349 15.65  0 1.37  1 1 0.077 
53467-2110-552 13 31 39.90 +31 27 57.7 3.0233 22.84  0 2.30  0 0       
54230-2653-461 13 31 40.34 +22 11 57.9 1.7584  5.40  0 2.59  0 0       
53091-1464-433 13 31 41.12 +41 01 58.6 1.9320  9.35  0 2.07  3 2 0.108 
52342-0527-003 13 31 41.27 +01 16 37.4 2.1660  8.30  0 3.15  0 0       
52375-0852-630 13 31 44.06 +05 09 54.3 2.6095  6.32  0 1.29  7 4 0.193 
52762-1283-423 13 31 46.20 +48 38 26.5 3.7420 11.79  0 1.53  0 0       
53467-2110-117 13 31 46.58 +30 37 49.0 1.7663  4.75  0 1.29  0 0       
52079-0604-345 13 31 47.31 +64 01 29.1 2.6123 11.04  0 1.52  4 3 0.188 
52339-0785-177 13 31 47.73 +60 56 12.7 1.7708 11.83  0 1.37  0 0       
53433-1668-499 13 31 50.38 +51 10 46.3 2.3873  9.87  0 2.64  1 0       
53762-1993-207 13 31 50.61 +33 35 46.1 1.9444 16.33  0 1.32  0 0       
53885-1802-350 13 31 50.69 +10 15 29.4 3.8479  5.64  0 1.36  3 1 0.057 
54154-2606-538 13 31 53.22 +17 25 34.4 3.1319 10.63  0 1.20  0 0       
54115-2102-075 13 31 56.52 +36 49 39.8 3.2356 11.53  0 1.00  0 0       
54208-2245-424 13 31 58.61 +26 14 59.2 3.1530  6.34  0 1.07  0 0       
53847-1775-384 13 31 58.66 +14 40 50.0 2.2433  4.37  0 0.93  0 0       
52056-0603-056 13 32 02.24 +62 49 21.5 2.2110  4.60  0 0.77  0 0       
52342-0527-591 13 32 02.54 +02 15 52.2 2.4431  5.58  0 2.36  2 2 0.091 
52377-0910-619 13 32 02.61 -01 22 56.5 1.7546 15.71  0 1.62  1 0       
52725-1042-276 13 32 02.81 +53 10 44.8 3.3171  6.29  0 1.74  0 0       
52724-1041-077 13 32 04.68 +53 59 22.6 3.1007 20.75  0 1.77  1 1 0.046 
53847-1775-243 13 32 05.10 +13 10 32.8 2.0866  5.55  0 1.85  1 1 0.043 
54616-2460-517 13 32 06.21 +66 38 55.1 2.3386  9.07  0 1.65  1 1 0.038 
54208-2245-478 13 32 07.34 +26 39 06.4 1.7590 12.21  0 2.00  0 0       
53885-1802-300 13 32 10.69 +08 47 39.9 1.8529  7.61  0 1.91  0 0       
52022-0528-333 13 32 11.89 +03 15 56.2 4.6621 12.97  0 1.62  3 1 0.028 
52792-1344-476 13 32 12.04 +43 43 14.5 2.0663 11.73  0 1.74  0 0       
53468-2109-302 13 32 12.51 +32 12 09.6 1.8815  5.41  0 2.24  0 0       
54156-1801-253 13 32 16.44 +05 54 25.7 2.0798  8.19  0 1.61  1 1 0.060 
54156-1801-412 13 32 18.55 +08 05 48.3 2.9472 14.61  0 1.86  1 1 0.076 
54156-1801-255 13 32 19.64 +06 26 03.6 1.8197  5.89  0 1.57  0 0       
52339-0785-457 13 32 19.65 +62 27 15.9 3.1783  6.57  0 1.57  1 1 0.041 
54154-2606-101 13 32 20.98 +16 11 58.5 2.1351  4.23  0 1.85  0 0       
53148-1699-578 13 32 22.17 +12 51 39.1 2.0449  6.68  0 1.92  3 2 0.137 
54208-2245-462 13 32 23.18 +26 14 37.7 2.1362  4.68  0 1.42  4 2 0.082 
53433-1668-150 13 32 23.26 +50 34 31.3 3.8069  6.58  0 1.67  3 1 0.040 
54156-1801-416 13 32 24.21 +08 04 02.6 1.8422  9.98  0 2.26  0 0       
52759-1320-071 13 32 28.21 +56 14 24.8 1.8614  6.83  0 1.69  0 0       
52762-1283-419 13 32 29.38 +49 26 38.0 2.3721 12.42  0 2.06  1 1 0.060 
54115-2102-034 13 32 30.66 +37 00 57.3 4.3320 11.59  0 1.91  0 0       
54230-2641-220 13 32 35.41 +17 59 27.8 1.8526  4.82  0 1.96  0 0       
53847-1775-401 13 32 37.24 +15 00 30.5 2.2181 10.29  0 1.87  3 3 0.151 
54208-2245-196 13 32 38.88 +25 40 12.0 1.9942  4.45  0 1.45  2 1 0.048 
52339-0785-148 13 32 40.46 +60 42 05.2 1.7285  5.34  0 1.71  0 0       
51955-0298-447 13 32 41.02 +01 02 37.6 1.7503  6.62  0 1.78  0 0       
53762-1993-173 13 32 43.66 +34 33 00.5 1.9259 16.85  0 1.99  0 0       
54115-2102-602 13 32 44.02 +38 06 17.8 2.5543  5.21  0 1.54  0 0       
53433-1668-510 13 32 44.03 +51 39 14.6 2.0085  7.19  0 1.72  0 0       
54230-2641-160 13 32 44.68 +18 57 33.9 1.7753 11.09  0 1.55  1 1 0.057 
51989-0497-357 13 32 45.55 +66 33 25.4 1.8901  6.06  0 1.62  1 0       
54232-2665-128 13 32 45.74 +22 42 18.0 3.0913 13.62  0 1.93  1 0       
52724-1041-592 13 32 46.26 +54 26 08.7 2.0336  4.26  0 2.08  5 3 0.186 
52426-0911-443 13 32 48.00 -01 21 19.5 1.8972  4.89  0 1.67  3 2 0.074 
53473-1978-468 13 32 49.19 +28 54 58.2 1.7432  7.61  0 1.69  0 0       
