# plate-fiber-mjd z_abs rEW_MgII rEWerr_MgII z_abs_chicago rEW_MgII_chicago rEWerr_MgII_chicago, grade_chicago, type_chicago, z_qso_dr7 rEW_MgII_chicago rEWerr_MgII_chicago
      1006-248-52708 0.774700 1.813000 0.262000 0.774450 2.584463 0.365184  A   MF 1.284900 2.584463 0.365184
      1006-275-52708 0.967500 1.549000 0.167000 0.967080 1.606950 0.215548  A   MF 1.935800 1.606950 0.215548
      1006-455-52708 0.872000 1.013000 0.037000 0.871440 1.072436 0.051832  A   MF 1.841000 1.072436 0.051832
      1006-455-52708 1.607300 0.734000 0.042000 1.606720 0.776071 0.052556  A  MCF 1.841000 0.776071 0.052556
      1006-470-52708 2.048300 1.243000 0.116000 2.047580 1.270844 0.144049  A    C 2.100900 1.270844 0.144049
      1006-437-52708 0.809300 1.616000 0.062000 0.808830 1.639734 0.082927  A   MF 1.314500 1.639734 0.082927
      1006-493-52708 1.396800 1.023000 0.084000 1.396280 0.978600 0.108919  C    M 1.844900 0.978600 0.108919
      1006-196-52708 0.912800 1.200000 0.122000 0.912310 1.264439 0.149557  B    M 1.229900 1.264439 0.149557
      1006-400-52708 0.794700 1.063000 0.056000 0.794130 1.210057 0.078032  A   MF 2.117100 1.210057 0.078032
      1006-353-52708 0.379700 0.815000 0.173000 0.379410 0.979404 0.229083  D    M 1.821700 0.979404 0.229083
      1006-353-52708 1.684300 0.932000 0.061000 1.682740 0.867770 0.072314  C    M 1.821700 0.867770 0.072314
      1006-399-52708 1.124100 2.422000 0.259000 1.123610 2.084658 0.305141  A   MF 1.431500 2.084658 0.305141
      1006-399-52708 1.156000 1.258000 0.161000 1.155550 1.229385 0.212011  B    M 1.431500 1.229385 0.212011
      1006-104-52708 1.774900 5.002000 0.081000 1.772770 4.334294 0.102785  A   MF 2.036300 4.334294 0.102785
      1006-104-52708 1.774900 5.002000 0.081000 1.775630 4.357209 0.099077  A  MCF 2.036300 4.357209 0.099077
      1006-534-52708 0.936100 0.749000 0.078000 0.935530 0.712466 0.096098  A   MF 2.060000 0.712466 0.096098
      1006-534-52708 1.096000 1.457000 0.094000 1.096210 1.259893 0.115446  A   MF 2.060000 1.259893 0.115446
      1006-474-52708 1.115100 0.757000 0.069000 1.114600 0.688546 0.079921  C   MF 2.342100 0.688546 0.079921
      1006-237-52708 0.515400 2.324000 0.077000 0.515020 2.300960 0.099669  A   MF 1.690500 2.300960 0.099669
      1006-237-52708 0.878700 2.554000 0.096000 0.878360 2.769970 0.134160  A   MF 1.690500 2.769970 0.134160
      1006-110-52708 1.079300 2.275000 0.106000 1.078610 2.267862 0.131819  A   MF 1.298600 2.267862 0.131819
       407-501-51820 0.785900 0.968000 0.065000 0.785990 0.896982 0.068869  A   MF 0.925900 0.896982 0.068869
       407-511-51820 1.011900 1.039000 0.135000 1.011850 1.232696 0.171484  A   MF 1.752800 1.232696 0.171484
       407-511-51820 1.318100 3.297000 0.118000 1.318070 3.450715 0.147105  A   MF 1.752800 3.450715 0.147105
       407-579-51820 0.836300 0.707000 0.069000 0.836260 0.824502 0.080054  C    M 2.062200 0.824502 0.080054
       407-579-51820 0.924000 1.091000 0.073000 0.924140 1.009282 0.077437  A   MF 2.062200 1.009282 0.077437
       407-579-51820 1.784700 1.227000 0.076000 1.784600 1.140200 0.079365  A  MCF 2.062200 1.140200 0.079365
       407-587-51820 0.712000 1.130000 0.061000 0.711830 1.085388 0.073605  A   MF 2.014900 1.085388 0.073605
       407-587-51820 1.050000 0.871000 0.062000 1.050130 0.822875 0.073166  C    M 2.014900 0.822875 0.073166
       407-155-51820 0.391400 1.514000 0.165000 0.391380 1.502825 0.199083  C    M 1.732700 1.502825 0.199083
       407-155-51820 0.697000 0.967000 0.068000 0.697050 1.094252 0.080728  A   MF 1.732700 1.094252 0.080728
