# plate-fiber-mjd  zqso imag zabs grade type CIV_ew1 CIV_ewer1 CIV_ew2 CIV_ewer2 beta BAL1 BAL2
0388-624-51793 2.16860 18.46 2.02478   A   CF 1.90200 0.21500 1.12400 0.21100 0.04643   0   0
0388-624-51793 2.16860 18.46 2.03011  E*    C 1.12400 0.21100 1.84800 0.24600 0.04467   0   0
0752-202-52251 2.21470 18.77 1.71660   B    C 1.48500 0.28300 1.05000 0.20300 0.16677   0   0
0752-202-52251 2.21470 18.77 2.20133   C    C 1.58200 0.15000 0.73200 0.13300 0.00415   0   0
0687-366-52518 3.08310 19.11 2.91839   C    C 2.38200 0.43200 1.31900 0.32200 0.04115   0   0
0652-437-52138 2.16670 18.65 2.07745   C    C 1.75800 0.22900 1.51600 0.22700 0.02857   0   0
1491-128-52996 2.71640 18.79 2.24394   B    C 0.68000 0.14600 1.44700 0.26200 0.13514   0   0
0752-531-52251 3.22550 18.84 2.66496   B    C 1.87500 0.29400 1.26100 0.31100 0.14137   0   0
0752-531-52251 3.22550 18.84 2.71971   B    C 2.64600 0.45700 1.58100 0.30600 0.12681   0   0
0752-531-52251 3.22550 18.84 3.21498   A    C 4.36900 0.19500 3.26500 0.23400 0.00249   0   0
0652-184-52138 2.06530 19.20 2.06378   C    C 1.82800 0.31300 1.40600 0.24900 0.00050   0   0
0687-471-52518 3.67620 18.59 3.01340   C    C 2.31400 0.27200 1.23000 0.23400 0.15167   0   0
0389-497-51795 3.06680 19.62 3.02986   B    C 2.38300 0.43400 1.92500 0.43700 0.00913   0   0
0389-178-51795 2.09030 17.73 1.97206   A  MCF 4.52600 0.18800 5.83500 0.22600 0.03899   0   0
0389-178-51795 2.09030 17.73 1.71269   B    C 1.66200 0.17700 1.24300 0.16900 0.12960   0   0
0389-178-51795 2.09030 17.73 1.97610   E    C 5.83500 0.22600 1.13300 0.12000 0.03764   0   0
0389-178-51795 2.09030 17.73 2.02887   B    C 1.63900 0.14100 1.50300 0.15600 0.02008   0   0
0687-139-52518 3.60550 19.46 3.62603  C*    C 2.75200 0.34800 1.57800 0.45300 -0.00444   0   0
0752-043-52251 2.56870 18.84 2.56165   C    C 2.15600 0.25400 0.81100 0.18200 0.00197   0   0
0687-095-52518 2.25050 19.46 2.22172   C    C 2.03500 0.46500 0.81100 0.19400 0.00891   0   0
0390-331-51900 1.75290 18.85 1.69853   C    C 1.61400 0.18900 1.24900 0.18500 0.01995   0   0
0752-044-52251 1.81050 17.63 1.61257   B    C 1.04300 0.14800 0.68200 0.12500 0.07290   0   0
