      0662-243-52147 0.6716   D 1  0.1 0
      0662-243-52147 1.9696   C 1  0.1 0
      0662-243-52147 0.7508   C 1  0.6 1
      0662-243-52147 1.0353   A 1  1.0 1
      0425-122-51898 0.4484   C 1  0.1 0
      0425-122-51898 1.7431   B 1  0.4 1
      0425-122-51898 1.7774   A 1  1.0 1
      0662-239-52147 0.8261   B 1  0.3 0
      0662-239-52147 0.6856   D 1  0.2 1
      0662-221-52147 1.4740   C 1  0.3 0
      0662-412-52147 1.2655  C* 1  0.2 1
      0425-153-51898 0.5355   D 1  0.3 0
      0425-153-51898 0.5358   D 1  0.2 0
      0400-379-51820 1.9757   A 1  0.5 1
      0662-408-52147 1.1058   A 1  0.8 1
      0400-260-51820 1.3894   C 1  0.5 1
      0400-260-51820 0.7541   A 1  1.0 1
      0662-200-52147 2.0926   A 1  0.9 1
      0662-200-52147 1.5659   D 1  0.1 0
      0662-200-52147 0.4251   D 1  0.1 0
      0425-542-51898 1.8527   C 1  0.1 0
      0425-574-51898 0.9185   D 1  0.6 0
      0425-574-51898 1.7844   B 1  0.1 0
      0425-574-51898 1.6984   A 1  1.0 1
      0425-574-51898 1.7207   A 1  0.9 1
      0425-574-51898 1.6132   A 1  1.0 1
      0425-572-51898 0.6314   E 1  0.1 0
      0400-484-51820 1.5335   A 1  1.0 1
      0662-425-52147 1.7572   D 1  0.0 0
      0662-137-52147 1.7756   C 1  0.1 0
      0662-124-52147 1.8024  C* 1  0.0 0
      0662-124-52147 0.4899   D 1  0.2 0
      0426-341-51882 1.6022   C 1  0.1 0
      0662-163-52147 1.5440   A 1  1.0 1
      0662-163-52147 1.2339   C 1  0.8 0
      0425-554-51898 1.8204   A 1  0.9 1
      0426-331-51882 0.4810   E 1  0.1 0
      0426-351-51882 1.9930   B 1  0.1 0
      0400-525-51820 1.4156   A 1  1.0 1
      0400-525-51820 1.5342   B 1  0.8 1
      0400-525-51820 0.5960  C* 1  0.3 1
      0400-525-51820 1.4890   C 1  0.7 0
      0662-160-52147 1.4445   A 1  0.8 0
      0662-160-52147 1.0230   A 1  1.0 1
      0400-137-51820 1.9781   C 1  0.0 0
      0425-112-51898 1.7957  C* 1  0.0 0
      0662-523-52147 1.7627   A 1  1.0 1
      0662-475-52147 1.3743   A 1  1.0 1
      0662-475-52147 1.7233   C 1  0.5 1
      0400-514-51820 1.3045   D 1  0.0 0
      0400-511-51820 1.1701   A 1  1.0 1
      0400-093-51820 0.4631   D 1  0.2 1
      0663-311-52145 0.9287   A 1  1.0 1
      0662-492-52147 0.8050   A 1  1.0 1
      0663-305-52145 1.3833  C* 1  0.1 0
      0400-099-51820 1.8209   D 1  0.0 0
      0400-545-51820 0.9398   D 1  0.1 0
      0400-044-51820 0.9994   D 1  0.2 0
      0662-565-52147 1.7805   A 1  1.0 1
      0662-565-52147 0.4384   D 1  0.1 0
      0400-053-51820 0.5813   C 1  1.0 1
      0425-064-51898 1.1129   C 1  0.9 1
      0662-001-52147 1.9396   A 1  0.3 1
      0426-264-51882 1.6034   E 1  0.0 0
      0426-369-51882 0.9715   D 1  0.2 0
      0662-002-52147 0.7017   C 1  0.6 1
      0662-002-52147 1.1378   C 1  0.3 1
      0662-002-52147 0.7189   B 1  1.0 1
      0662-002-52147 0.6703   C 1  0.4 0
      0662-002-52147 1.1408   C 1  0.5 1
      0662-002-52147 0.5222   A 1  1.0 1
      0662-002-52147 1.7515   A 1  1.0 1
      0662-002-52147 0.3998   C 1  0.0 0
      0662-002-52147 1.3749   A 1  1.0 1
      0662-002-52147 0.8081   A 1  0.9 1
      0426-433-51882 1.7903   A 1  1.0 1
      0663-328-52145 1.1364   D 1  0.2 0
      0426-428-51882 0.8268   B 1  1.0 1
      0426-428-51882 1.3990   D 1  0.1 0
      0662-520-52147 0.7068   C 1  0.8 1
      0425-036-51898 1.0168   B 1  0.9 1
      0426-229-51882 1.8901   A 1  1.0 1
      0400-003-51820 0.4605   C 1  0.8 1
      0426-234-51882 0.8784   A 1  1.0 1
      0662-013-52147 1.4077   B 1  0.9 1
      0425-032-51898 1.2677   D 1  0.1 1
      0425-032-51898 0.8009   E 1  0.1 0
      0400-066-51820 0.7719   C 1  0.2 0
      0400-066-51820 1.7300   A 1  0.5 1
      0400-066-51820 1.6008   C 1  0.3 0
      0426-204-51882 1.8942   A 1  1.0 1
      0662-022-52147 0.9858   D 1  0.2 0
      0400-632-51820 1.6017   A 1  0.9 1
      0400-021-51820 1.1112   A 1  1.0 1
      0400-021-51820 1.4236   B 1  0.8 1
      0663-364-52145 1.9762   E 1  0.1 0
